åÎÇËÉpÉ^Å[Éìí∑, ñÑÇﬂçûÇ›îÕàÕ, ñÑÇﬂçûÇ›ó¶,PSNR,SSIM,åÎÇËó¶
8,1,100.0,51.13157143044206,0.9967006289015754,50.10986328125
8,2,100.0,44.14472883141421,0.9839103051401628,50.146484375
8,3,100.0,37.91716906342651,0.939774222306471,50.093587239583336
8,4,100.0,31.772456577967205,0.8209636937317875,50.11405944824219
8,5,100.0,25.84184574559293,0.6100907252000531,50.0830078125
8,6,100.0,19.848475823035706,0.3696729301352988,50.0274658203125
8,7,100.0,13.783132338326975,0.16382848621634324,50.020926339285715
8,8,100.0,6.6666427766118295,0.0075701258394964815,50.00457763671875
9,1,88.88888888888889,52.514895974851676,0.9976034535943425,36.4410400390625
9,2,88.88888888888889,45.53845483998609,0.9882102053411783,36.47918701171875
9,3,88.88888888888889,39.277178292826505,0.9542532216135258,36.43646240234375
9,4,88.88888888888889,33.175239131576774,0.8548685744712469,36.43035888671875
9,5,88.88888888888889,27.216655634543688,0.657012519425671,36.416015625
9,6,88.88888888888889,21.213104695407097,0.4143441496726532,36.383056640625
9,7,88.88888888888889,15.196307052487576,0.20179362546453875,36.368015834263396
9,8,88.88888888888889,8.328411653300678,0.03896302067863854,36.362457275390625
10,1,80.0,53.277709447228915,0.9979860692604542,30.57098388671875
10,2,80.0,46.29061139794668,0.9900234222595,30.5755615234375
10,3,80.0,40.07053037377724,0.9612726061491101,30.527750651041668
10,4,80.0,33.923939603523905,0.872117528934305,30.5419921875
10,5,80.0,27.975235474132955,0.6851376690423777,30.537109375
10,6,80.0,21.987707706706992,0.443799269081075,30.527242024739582
10,7,80.0,15.979863703444321,0.22661989440489447,30.498613630022323
10,8,80.0,9.214286113288946,0.0555983779786124,30.487442016601562
11,1,72.72727272727273,54.095568653346746,0.9983254863363589,25.323486328125
11,2,72.72727272727273,47.11446041175041,0.9917359974239761,25.35247802734375
11,3,72.72727272727273,40.88860510161646,0.9674853730625944,25.34332275390625
11,4,72.72727272727273,34.75431020346386,0.8894796221028921,25.334548950195312
11,5,72.72727272727273,28.783193824613722,0.7146901623748134,25.33538818359375
11,6,72.72727272727273,22.786449033146617,0.4731878438730482,25.3326416015625
11,7,72.72727272727273,16.75650752953969,0.24790724738827355,25.3173828125
11,8,72.72727272727273,10.145027955607222,0.07377947774960084,25.302696228027344
12,1,66.66666666666666,54.69452071080659,0.9985460302211744,22.0611572265625
12,2,66.66666666666666,47.728676441632764,0.9928080828921673,22.04132080078125
12,3,66.66666666666666,41.48292562647349,0.971277904107257,22.039794921875
12,4,66.66666666666666,35.368066725494096,0.9009230236255198,22.031021118164062
12,5,66.66666666666666,29.374922766570677,0.736084569833642,22.027587890625
12,6,66.66666666666666,23.37814727449547,0.4976406016383995,22.023518880208332
12,7,66.66666666666666,17.368929871680795,0.26886616273331176,22.014072963169642
12,8,66.66666666666666,10.812743030456009,0.08960119644116968,22.001075744628906
13,1,61.53846153846154,55.14449255987262,0.9986933292439951,19.88983154296875
13,2,61.53846153846154,48.18394304763579,0.9935404699909847,19.8822021484375
13,3,61.53846153846154,41.907664569807736,0.9739376267829938,19.911702473958332
13,4,61.53846153846154,35.80986821113866,0.9089824203702505,19.909286499023438
13,5,61.53846153846154,29.855360057671994,0.7521483826603858,19.90447998046875
13,6,61.53846153846154,23.83385558062116,0.5143663420110323,19.905598958333332
13,7,61.53846153846154,17.799042547465238,0.2819864118384498,19.901602608816965
13,8,61.53846153846154,11.260636409029896,0.09923067065354962,19.898414611816406
14,1,57.14285714285714,55.56135234745628,0.99880713362185,18.0694580078125
14,2,57.14285714285714,48.556422620579916,0.994043542403779,18.059539794921875
14,3,57.14285714285714,42.3511911791706,0.9765082795128941,18.088277180989582
14,4,57.14285714285714,36.22081364394967,0.9164016542927426,18.076324462890625
14,5,57.14285714285714,30.24533584736804,0.7652737207789018,18.0718994140625
14,6,57.14285714285714,24.20999574223812,0.5298940518124815,18.071746826171875
14,7,57.14285714285714,18.176279573680013,0.2946172850219567,18.065534319196427
14,8,57.14285714285714,11.675282464864754,0.1086615405608822,18.065452575683594
15,1,53.333333333333336,55.97062408634499,0.998924501644168,16.44439697265625
15,2,53.333333333333336,49.00906260089877,0.9946655233814167,16.43524169921875
15,3,53.333333333333336,42.72111440407478,0.9782875030143174,16.477457682291668
15,4,53.333333333333336,36.62903814141764,0.9230049083674916,16.473388671875
15,5,53.333333333333336,30.665178751376683,0.7824230714344792,16.45782470703125
15,6,53.333333333333336,24.632988066378672,0.5529216880258327,16.4581298828125
15,7,53.333333333333336,18.62329710914208,0.31880922357375474,16.459001813616073
15,8,53.333333333333336,12.165288181268375,0.1255613102986317,16.454124450683594
16,1,50.0,56.35111154477573,0.9989928855227806,15.06500244140625
16,2,50.0,49.36422765248403,0.9950704691834732,15.027618408203125
16,3,50.0,43.14419463920139,0.9801327595609857,15.034993489583334
16,4,50.0,37.016743174466164,0.9291838268586632,15.038299560546875
16,5,50.0,31.053151924991226,0.798017008668891,15.02899169921875
16,6,50.0,25.03091811554439,0.5783179810497727,15.0146484375
16,7,50.0,18.968514045291073,0.3383553957961343,15.013994489397321
16,8,50.0,12.538750328331274,0.14497382677515094,15.010261535644531
17,1,47.05882352941176,56.763323199317554,0.9990922139374051,13.70086669921875
17,2,47.05882352941176,49.75239329787931,0.9955098596628683,13.706207275390625
17,3,47.05882352941176,43.525588269676334,0.9818451591189102,13.710530598958334
17,4,47.05882352941176,37.41788315358122,0.9343143961300304,13.724136352539062
