åÎÇËÉpÉ^Å[Éìí∑, ñÑÇﬂçûÇ›îÕàÕ, ñÑÇﬂçûÇ›ó¶,PSNR,SSIM,åÎÇËó¶
8,1,100.0,51.13157143044206,0.9994209962108038,50.10986328125
8,2,100.0,45.62162070303559,0.9976278236556732,50.146484375
8,3,100.0,38.2219035375902,0.9849950567690637,50.093587239583336
8,4,100.0,31.985808066363028,0.9427933870260564,50.11405944824219
8,5,100.0,25.81370436270017,0.8213727358319908,50.0830078125
8,6,100.0,19.849259295690167,0.5753662380497566,50.0274658203125
8,7,100.0,14.020944653463047,0.2693330577592083,50.020926339285715
8,8,100.0,7.035926709785838,0.010077341964441511,50.00457763671875
9,1,88.88888888888889,52.514895974851676,0.9995382673066661,36.4410400390625
9,2,88.88888888888889,46.54156058110576,0.997927374618939,36.47918701171875
9,3,88.88888888888889,39.53695832446393,0.9887444997604796,36.43646240234375
9,4,88.88888888888889,33.34188943025259,0.9566138102418309,36.43035888671875
9,5,88.88888888888889,27.199085354708423,0.8585651631114387,36.416015625
9,6,88.88888888888889,21.21694951739784,0.6417956798300051,36.383056640625
9,7,88.88888888888889,15.327808296532465,0.34046753076733954,36.368015834263396
9,8,88.88888888888889,8.58066177057922,0.06744591388211325,36.362457275390625
10,1,80.0,53.277709447228915,0.9995967164307829,30.57098388671875
10,2,80.0,47.168760132107714,0.9981518112254202,30.5755615234375
10,3,80.0,40.28531888027521,0.9904646425409681,30.527750651041668
10,4,80.0,34.08349815550538,0.9627659701713545,30.5419921875
10,5,80.0,27.971600298626246,0.8765938722128478,30.537109375
10,6,80.0,21.960611481606517,0.6770730172302432,30.527242024739582
10,7,80.0,16.081880027391495,0.3837777086793021,30.498613630022323
10,8,80.0,9.440320570696256,0.09700711760383343,30.487442016601562
11,1,72.72727272727273,54.095568653346746,0.9996551985234247,25.323486328125
11,2,72.72727272727273,47.7561884561112,0.9983805883038027,25.35247802734375
11,3,72.72727272727273,41.04484371934704,0.9920607468294047,25.34332275390625
11,4,72.72727272727273,34.89258445861701,0.9692207429266401,25.334548950195312
11,5,72.72727272727273,28.754762829871407,0.8935405624717591,25.33538818359375
11,6,72.72727272727273,22.742924131113572,0.710767544169132,25.3326416015625
11,7,72.72727272727273,16.856569596096108,0.4269209132714314,25.3173828125
11,8,72.72727272727273,10.351311072143277,0.13142405960197476,25.302696228027344
12,1,66.66666666666666,54.69452071080659,0.999692692409942,22.0611572265625
12,2,66.66666666666666,48.32500596791639,0.9985601997031204,22.04132080078125
12,3,66.66666666666666,41.62980319719349,0.9930383512269136,22.039794921875
12,4,66.66666666666666,35.47623521248978,0.9725797803737533,22.031021118164062
12,5,66.66666666666666,29.364592125474125,0.9047439763563234,22.027587890625
12,6,66.66666666666666,23.349969441352325,0.7349938062127052,22.023518880208332
12,7,66.66666666666666,17.46027914905272,0.4589640288767429,22.014072963169642
12,8,66.66666666666666,11.00895681082844,0.15791799926960062,22.001075744628906
13,1,61.53846153846154,55.14449255987262,0.9997183250837774,19.88983154296875
13,2,61.53846153846154,48.747610741656935,0.9986730704109378,19.8822021484375
13,3,61.53846153846154,42.030962032506224,0.9935622916097898,19.911702473958332
13,4,61.53846153846154,35.89257472602141,0.9747948387019494,19.909286499023438
13,5,61.53846153846154,29.821652904127163,0.9130507773649811,19.90447998046875
13,6,61.53846153846154,23.826854113567126,0.7545540380547205,19.905598958333332
13,7,61.53846153846154,17.886628769744377,0.4822090100422086,19.901602608816965
13,8,61.53846153846154,11.465303971453316,0.1770709481358821,19.898414611816406
14,1,57.14285714285714,55.56135234745628,0.9997412150749608,18.0694580078125
14,2,57.14285714285714,49.10477717590123,0.9987857949199902,18.059539794921875
14,3,57.14285714285714,42.44651593661331,0.9941603221069125,18.088277180989582
14,4,57.14285714285714,36.34556379183862,0.9774129478849859,18.076324462890625
14,5,57.14285714285714,30.232389147617088,0.919815919534259,18.0718994140625
14,6,57.14285714285714,24.21708804219232,0.7680280218892688,18.071746826171875
14,7,57.14285714285714,18.303122773009214,0.5054784896867334,18.065534319196427
14,8,57.14285714285714,11.871065840137248,0.1988789350125069,18.065452575683594
15,1,53.333333333333336,55.97062408634499,0.9997668601153216,16.44439697265625
15,2,53.333333333333336,49.47370072507488,0.9988813798039465,16.43524169921875
15,3,53.333333333333336,42.86898814367322,0.9947026622889864,16.477457682291668
15,4,53.333333333333336,36.74819594346672,0.979347381105653,16.473388671875
15,5,53.333333333333336,30.66423811873811,0.9267803609499725,16.45782470703125
15,6,53.333333333333336,24.64455834866267,0.7878159921071378,16.4581298828125
15,7,53.333333333333336,18.666712097280286,0.5338904346408159,16.459001813616073
15,8,53.333333333333336,12.294634152393876,0.22846495086229002,16.454124450683594
16,1,50.0,56.35111154477573,0.9997831799415353,15.06500244140625
16,2,50.0,49.86137227002337,0.9989826137192899,15.027618408203125
16,3,50.0,43.255072944554875,0.9951656216823135,15.034993489583334
16,4,50.0,37.104879548636774,0.9809953613598383,15.038299560546875
16,5,50.0,31.050067093839328,0.932527659482126,15.02899169921875
16,6,50.0,25.029274775800197,0.801859509345233,15.0146484375
16,7,50.0,19.067486982546797,0.5579380665761042,15.013994489397321
16,8,50.0,12.680379952592487,0.25863740819028885,15.010261535644531
17,1,47.05882352941176,56.763323199317554,0.9998042481847353,13.70086669921875
17,2,47.05882352941176,50.20147320805144,0.9990582749523941,13.706207275390625
17,3,47.05882352941176,43.639053706345706,0.9956239047151381,13.710530598958334
17,4,47.05882352941176,37.48799846392675,0.9823673759726792,13.724136352539062
17,5,47.05882352941176,31.40567186624921,0.9371536279331463,13.72406005859375
17,6,47.05882352941176,25.410617802052386,0.8136075391861082,13.711802164713541
17,7,47.05882352941176,19.47719535519257,0.5755702753263505,13.716997419084821
17,8,47.05882352941176,13.105673530263541,0.27157312638383246,13.718414306640625
18,1,44.44444444444444,57.153229437238686,0.9998172970308268,12.5244140625
18,2,44.44444444444444,50.562708528874055,0.9991257334980088,12.537384033203125
18,3,44.44444444444444,44.01848367752005,0.9959435717533877,12.52899169921875
18,4,44.44444444444444,37.89672654396802,0.9841089015057786,12.54425048828125
18,5,44.44444444444444,31.873132537315637,0.9426127625216016,12.528076171875
18,6,44.44444444444444,25.828109461323653,0.8223049454379967,12.525177001953125
18,7,44.44444444444444,19.878609218862746,0.5882998881169742,12.520490373883929
18,8,44.44444444444444,13.529118956735182,0.2853430948072286,12.525367736816406
19,1,42.10526315789473,57.55310468713206,0.9998292166827918,11.4227294921875
19,2,42.10526315789473,50.87158165669193,0.9991770125846685,11.449432373046875
19,3,42.10526315789473,44.37121082673271,0.996218456682843,11.446126302083334
19,4,42.10526315789473,38.27716335404319,0.9853554353939928,11.451339721679688
19,5,42.10526315789473,32.23932235082762,0.9465436841739064,11.4501953125
19,6,42.10526315789473,26.216769562733575,0.8341751652079413,11.446634928385416
19,7,42.10526315789473,20.22812961768912,0.6057294140250968,11.448015485491071
19,8,42.10526315789473,13.914593803432112,0.3035122688242714,11.453437805175781
20,1,40.0,57.93489482576468,0.9998456775061126,10.46142578125
20,2,40.0,51.239220065005924,0.9992486606299156,10.482025146484375
20,3,40.0,44.7787180991518,0.9966283256763202,10.471598307291666
20,4,40.0,38.675272733735284,0.9865848996423884,10.473251342773438
20,5,40.0,32.59929639724516,0.9504489451287721,10.46875
20,6,40.0,26.582623573991114,0.8447223387358223,10.470072428385416
20,7,40.0,20.63566395059523,0.626327704623382,10.464913504464286
20,8,40.0,14.35894843447999,0.3213754683971453,10.4705810546875
21,1,38.095238095238095,58.35979424123454,0.9998611698092867,9.48638916015625
21,2,38.095238095238095,51.5819522607359,0.999306072891873,9.534454345703125
21,3,38.095238095238095,45.1557351190791,0.9968950387493102,9.541829427083334
21,4,38.095238095238095,39.08418526588817,0.9877260334978536,9.540557861328125
21,5,38.095238095238095,32.99241302093777,0.9542417905004119,9.54803466796875
21,6,38.095238095238095,26.98288943036578,0.8552450153249813,9.550221761067709
21,7,38.095238095238095,20.987749981836995,0.6435109298245651,9.552219935825892
21,8,38.095238095238095,14.798712462567575,0.3461130563089201,9.544944763183594
22,1,36.36363636363637,58.737616345177784,0.9998686923266676,8.69598388671875
22,2,36.36363636363637,51.956465164014524,0.9993590621169534,8.721923828125
22,3,36.36363636363637,45.57534769893792,0.9971820586904528,8.720906575520834
22,4,36.36363636363637,39.4757505767543,0.9887630595645902,8.716583251953125
22,5,36.36363636363637,33.39574011999183,0.9582161379653145,8.72314453125
22,6,36.36363636363637,27.34446004995331,0.8634488813098724,8.722941080729166
22,7,36.36363636363637,21.38499640027817,0.6599915398663802,8.72039794921875
22,8,36.36363636363637,15.214567342574927,0.36249161445212286,8.716964721679688
23,1,34.78260869565217,58.96202503566024,0.9998754364652284,8.258056640625
23,2,34.78260869565217,52.178059414467235,0.9993961367201687,8.28704833984375
23,3,34.78260869565217,45.77682620443354,0.9973154864272518,8.285013834635416
23,4,34.78260869565217,39.708698267336814,0.9893804848279663,8.282089233398438
23,5,34.78260869565217,33.626252593823935,0.9603816632911534,8.2891845703125
23,6,34.78260869565217,27.60165213860947,0.8701441575526697,8.290354410807291
23,7,34.78260869565217,21.62411967515422,0.6722769080278258,8.290754045758929
23,8,34.78260869565217,15.413329998911614,0.3763644637553394,8.28857421875
24,1,33.33333333333333,59.156499373626545,0.9998803896021498,7.89642333984375
24,2,33.33333333333333,52.37937213944633,0.9994212920141621,7.9315185546875
24,3,33.33333333333333,45.99628917543999,0.9974399766550497,7.92083740234375
24,4,33.33333333333333,39.91463574484345,0.9897790966542102,7.9204559326171875
24,5,33.33333333333333,33.78052743998148,0.9616060119007918,7.926025390625
24,6,33.33333333333333,27.778530165145312,0.8745789289512645,7.924652099609375
24,7,33.33333333333333,21.816086146207216,0.6815773335116831,7.925851004464286
24,8,33.33333333333333,15.614230771638537,0.38860277018710204,7.926750183105469
25,1,32.0,59.34078615001412,0.9998848483273196,7.568359375
25,2,32.0,52.56501094999706,0.9994421781636963,7.587432861328125
25,3,32.0,46.158805942004165,0.9975446195448682,7.590230305989583
25,4,32.0,40.07172171031883,0.9901773253851209,7.58514404296875
25,5,32.0,33.99888686053141,0.9627703646116137,7.5927734375
25,6,32.0,27.962387315504014,0.8782709245682339,7.593790690104167
25,7,32.0,21.986517777952734,0.6879846213220485,7.593645368303571
25,8,32.0,15.826731046192158,0.39855346054172297,7.5923919677734375
26,1,30.76923076923077,59.519533387711164,0.9998899921193621,7.26318359375
26,2,30.76923076923077,52.73764077988637,0.9994629984936598,7.27996826171875
26,3,30.76923076923077,46.32383677416473,0.9976389390447498,7.284037272135417
26,4,30.76923076923077,40.242897316413405,0.9905723467696546,7.280731201171875
26,5,30.76923076923077,34.20837379918089,0.9648438844997013,7.28302001953125
26,6,30.76923076923077,28.152684692484883,0.883060845460707,7.285308837890625
26,7,30.76923076923077,22.17135093878996,0.6949508438643099,7.286289760044643
26,8,30.76923076923077,16.00269422174466,0.4082626485281552,7.284355163574219
27,1,29.629629629629626,59.69739133435905,0.999895194810089,6.97174072265625
27,2,29.629629629629626,52.906060391140024,0.9994831958732929,6.992340087890625
27,3,29.629629629629626,46.517224132164685,0.997729724656186,6.998697916666667
27,4,29.629629629629626,40.40655816472058,0.9908958554154845,6.998443603515625
27,5,29.629629629629626,34.357677832456424,0.9660689447681096,6.99737548828125
27,6,29.629629629629626,28.346140027548458,0.8884791576736305,7.003275553385417
27,7,29.629629629629626,22.356553075818724,0.7074378523794642,7.00225830078125
27,8,29.629629629629626,16.15086120554938,0.423857770293792,7.000923156738281
28,1,28.57142857142857,59.86008922928664,0.9998983978961439,6.71539306640625
28,2,28.57142857142857,53.055866861407274,0.9995005232490728,6.7352294921875
28,3,28.57142857142857,46.656733430222744,0.9977650323054044,6.7352294921875
28,4,28.57142857142857,40.592731002623,0.9913240093161017,6.7340850830078125
28,5,28.57142857142857,34.549060266187446,0.9671460955775767,6.73248291015625
28,6,28.57142857142857,28.517330732610688,0.8911746299911673,6.737772623697917
28,7,28.57142857142857,22.51727286082233,0.7134204013106443,6.735011509486607
28,8,28.57142857142857,16.33263836675961,0.430274009882619,6.733512878417969
29,1,27.586206896551722,60.02604340056162,0.9999015562077164,6.463623046875
29,2,27.586206896551722,53.2232105528997,0.9995234761763395,6.488037109375
29,3,27.586206896551722,46.87095848731191,0.9979053155486902,6.487528483072917
29,4,27.586206896551722,40.73827572650423,0.9915573627226737,6.4815521240234375
29,5,27.586206896551722,34.71040999142903,0.9683180060793202,6.4837646484375
29,6,27.586206896551722,28.685199812867314,0.8946283243681433,6.488800048828125
29,7,27.586206896551722,22.681188065664276,0.7210109961057924,6.490652901785714
29,8,27.586206896551722,16.51848645465998,0.44077188611564505,6.488609313964844
30,1,26.666666666666668,60.18261929195181,0.9999057603651405,6.2347412109375
30,2,26.666666666666668,53.40015929993962,0.9995387723247504,6.25457763671875
30,3,26.666666666666668,47.0072422226188,0.9979735357640114,6.255594889322917
30,4,26.666666666666668,40.88812993669906,0.9918838773206243,6.2541961669921875
30,5,26.666666666666668,34.83539601857921,0.969497034299116,6.25762939453125
30,6,26.666666666666668,28.789539407268798,0.8979298739249036,6.263224283854167
30,7,26.666666666666668,22.816231569095788,0.7275534239450926,6.260463169642857
30,8,26.666666666666668,16.641240406886386,0.451426098912304,6.261444091796875
31,1,25.806451612903224,60.33953856626006,0.9999090425808859,6.01348876953125
31,2,25.806451612903224,53.50053043889852,0.999548558155188,6.03790283203125
31,3,25.806451612903224,47.12869519624772,0.9980269091052273,6.04705810546875
31,4,25.806451612903224,41.05708514535897,0.992111391970662,6.0394287109375
31,5,25.806451612903224,35.00004123297609,0.970542889224225,6.04156494140625
31,6,25.806451612903224,28.947386277566807,0.9003053025601376,6.047312418619792
31,7,25.806451612903224,22.960469004410925,0.7309453986780323,6.048148018973214
31,8,25.806451612903224,16.815500319435337,0.45559213845430385,6.0466766357421875
32,1,25.0,60.484073995253205,0.9999106325657365,5.816650390625
32,2,25.0,53.661609601576075,0.9995580947043528,5.841827392578125
32,3,25.0,47.24671711903392,0.9980537390833046,5.846150716145833
32,4,25.0,41.189563070263574,0.9924028252150201,5.8368682861328125
32,5,25.0,35.15570171528012,0.9716167641139841,5.83770751953125
32,6,25.0,29.136976152329353,0.9083895974902397,5.844624837239583
32,7,25.0,23.12356122041954,0.7611339080760755,5.846514020647321
32,8,25.0,16.93011264019495,0.5310074604961939,5.8444976806640625
33,1,24.242424242424242,60.63004960608555,0.9999139465364464,5.6243896484375
33,2,24.242424242424242,53.8389959397135,0.9995853671800731,5.64422607421875
33,3,24.242424242424242,47.424495883667255,0.9981562390271952,5.649820963541667
33,4,24.242424242424242,41.353528058533215,0.9926521083054411,5.64422607421875
33,5,24.242424242424242,35.29595967168515,0.9721794393181477,5.64666748046875
33,6,24.242424242424242,29.252472450386126,0.9061485699287299,5.650583902994792
33,7,24.242424242424242,23.261850651422428,0.7455165922394835,5.655561174665179
33,8,24.242424242424242,17.079335395064707,0.4762185220075609,5.6545257568359375
34,1,23.52941176470588,60.77378952652274,0.9999179385689466,5.4412841796875
34,2,23.52941176470588,53.977340328443276,0.9995935846133458,5.462646484375
34,3,23.52941176470588,47.565537510242855,0.9982358892264512,5.475362141927083
34,4,23.52941176470588,41.468838994807264,0.992864759543864,5.469512939453125
34,5,23.52941176470588,35.44767456483457,0.9728397936440145,5.469970703125
34,6,23.52941176470588,29.391807829442413,0.9077366490784459,5.473581949869792
34,7,23.52941176470588,23.37337059357396,0.7501466299848171,5.476161411830357
34,8,23.52941176470588,17.182644658837354,0.486160239114188,5.475807189941406
35,1,22.857142857142858,60.90609729477248,0.9999201544287866,5.27801513671875
35,2,22.857142857142858,54.15166860236404,0.9996117824991698,5.289459228515625
35,3,22.857142857142858,47.73780758345909,0.9982875253247596,5.30548095703125
35,4,22.857142857142858,41.62824609978678,0.9931088149523786,5.3009033203125
35,5,22.857142857142858,35.553705203068525,0.9736891411504789,5.30181884765625
35,6,22.857142857142858,29.542029796923593,0.9109377558145487,5.304463704427083
35,7,22.857142857142858,23.518000514749147,0.7550447071820489,5.31158447265625
35,8,22.857142857142858,17.354567360998097,0.4941428853138827,5.307579040527344
36,1,22.22222222222222,61.02704304365734,0.9999214963880837,5.133056640625
36,2,22.22222222222222,54.259835165136366,0.9996274152772715,5.12847900390625
36,3,22.22222222222222,47.83644067357141,0.9982977725010345,5.147298177083333
36,4,22.22222222222222,41.74234164710554,0.9932151825096045,5.1395416259765625
36,5,22.22222222222222,35.70052915203672,0.9744123295790948,5.13824462890625
36,6,22.22222222222222,29.683729100955773,0.9138597987118615,5.143992106119792
36,7,22.22222222222222,23.68280194043326,0.7666981315613675,5.14984130859375
36,8,22.22222222222222,17.511320517192573,0.5109994864382887,5.1486968994140625
37,1,21.62162162162162,61.15810141409786,0.9999244519395336,4.98046875
37,2,21.62162162162162,54.3822107892768,0.9996310217390538,4.97283935546875
37,3,21.62162162162162,47.958778160570674,0.9983595701011649,4.98809814453125
37,4,21.62162162162162,41.92304535543059,0.9936331118745685,4.987335205078125
37,5,21.62162162162162,35.85488001934062,0.9758352059670163,4.9847412109375
37,6,21.62162162162162,29.822219268846425,0.9181807064619858,4.989115397135417
37,7,21.62162162162162,23.764303708197055,0.7756935165856637,4.997035435267857
37,8,21.62162162162162,17.619407034541275,0.5343662014944841,4.997825622558594
38,1,21.052631578947366,61.28364049464521,0.9999254547298733,4.83856201171875
38,2,21.052631578947366,54.490043507879676,0.9996404883881315,4.833984375
38,3,21.052631578947366,48.0763428101698,0.9984074900296522,4.84466552734375
38,4,21.052631578947366,41.98951568890258,0.9936133007615109,4.8511505126953125
38,5,21.052631578947366,35.97672549890003,0.9758136873826583,4.8443603515625
38,6,21.052631578947366,29.84044197158264,0.9164498254422228,4.8492431640625
38,7,21.052631578947366,23.861127845150403,0.7674659790227906,4.856218610491071
38,8,21.052631578947366,17.70134559958949,0.5124763892735859,4.8595428466796875
39,1,20.51282051282051,61.39882999827911,0.9999277137457997,4.7119140625
39,2,20.51282051282051,54.63189390203044,0.9996552470489876,4.701995849609375
39,3,20.51282051282051,48.235703629190205,0.9984969306915128,4.712422688802083
39,4,20.51282051282051,42.128731956733816,0.9938541983768477,4.7145843505859375
39,5,20.51282051282051,36.054737998469705,0.9765718129827731,4.71038818359375
39,6,20.51282051282051,30.04349530858159,0.9196327270682911,4.716237386067708
39,7,20.51282051282051,24.056461962600004,0.774442436855688,4.720851353236607
39,8,20.51282051282051,17.86010376160551,0.5169616171949118,4.725456237792969
40,1,20.0,61.520049592926284,0.9999306429648868,4.58221435546875
40,2,20.0,54.718316077801596,0.9996583177840913,4.579925537109375
40,3,20.0,48.34466189252352,0.9985132238257941,4.581197102864583
40,4,20.0,42.244753039181056,0.9940519703828936,4.5856475830078125
40,5,20.0,36.23075850949608,0.9772057214561992,4.5806884765625
40,6,20.0,30.158517371024324,0.9205529596698598,4.585011800130208
40,7,20.0,24.160284301145584,0.779946809423471,4.590715680803571
40,8,20.0,17.936812644085634,0.5266855558474398,4.5978546142578125
41,1,19.51219512195122,61.63285969702318,0.9999326402973889,4.4647216796875
41,2,19.51219512195122,54.87859734494219,0.9996712917037948,4.457855224609375
41,3,19.51219512195122,48.46385910190218,0.9985493084481718,4.461161295572917
41,4,19.51219512195122,42.35007053669779,0.9940951901318468,4.4681549072265625
41,5,19.51219512195122,36.29285036036845,0.9776819674020808,4.46136474609375
41,6,19.51219512195122,30.25615000052079,0.9224506677659311,4.465738932291667
41,7,19.51219512195122,24.28540210999023,0.7830662931564951,4.468209402901786
41,8,19.51219512195122,18.07053319981279,0.5315287538675252,4.474830627441406
42,1,19.047619047619047,61.74563074182149,0.999933514091885,4.35028076171875
42,2,19.047619047619047,54.97588946210553,0.9996750548679104,4.3426513671875
42,3,19.047619047619047,48.55313475243967,0.9985692724554015,4.349772135416667
42,4,19.047619047619047,42.45474024619127,0.9943270609382824,4.354095458984375
42,5,19.047619047619047,36.40078881830335,0.9783236856916798,4.34967041015625
42,6,19.047619047619047,30.39790362242389,0.9273251291594222,4.35028076171875
42,7,19.047619047619047,24.379776392373252,0.7987621593819064,4.354422433035714
42,8,19.047619047619047,18.206502081689845,0.5661667893071076,4.358482360839844
43,1,18.6046511627907,61.86140829708792,0.9999349689467981,4.23583984375
43,2,18.6046511627907,55.06754828644165,0.9996795147429121,4.23583984375
43,3,18.6046511627907,48.65922689114776,0.9986089266978802,4.236857096354167
43,4,18.6046511627907,42.55068566547793,0.9943539368919118,4.2449951171875
43,5,18.6046511627907,36.49424150687552,0.9790441874783222,4.24041748046875
43,6,18.6046511627907,30.49473708755555,0.9303303018305361,4.240926106770833
43,7,18.6046511627907,24.503975864237212,0.8141303933817214,4.24346923828125
43,8,18.6046511627907,18.25570140301045,0.6172869886982615,4.248809814453125
44,1,18.181818181818183,61.962706062965836,0.9999362126632318,4.13818359375
44,2,18.181818181818183,55.21672266308811,0.9996944170773309,4.129791259765625
44,3,18.181818181818183,48.788051208785824,0.9986790525397835,4.13360595703125
44,4,18.181818181818183,42.64319475507203,0.9945101513664999,4.13665771484375
44,5,18.181818181818183,36.66212646338104,0.9795315185742997,4.134521484375
44,6,18.181818181818183,30.635958898401828,0.9290690088332167,4.131571451822917
44,7,18.181818181818183,24.620767158201655,0.7950736767842327,4.135785784040179
44,8,18.181818181818183,18.400971649644163,0.5532509291642523,4.141426086425781
45,1,17.77777777777778,62.07463128359899,0.9999384206418309,4.03289794921875
45,2,17.77777777777778,55.296380592946875,0.9996940550322071,4.0252685546875
45,3,17.77777777777778,48.90692565855823,0.9986741728032179,4.029337565104167
45,4,17.77777777777778,42.766005995030156,0.9947057504827693,4.0363311767578125
45,5,17.77777777777778,36.779066397885984,0.9795844673850558,4.03411865234375
45,6,17.77777777777778,30.746038954946332,0.9300890661660743,4.02984619140625
45,7,17.77777777777778,24.73303099914905,0.800636643167005,4.034205845424107
45,8,17.77777777777778,18.52719262505509,0.5571512096687129,4.0409088134765625
46,1,17.391304347826086,62.16931770947234,0.9999390818293423,3.9459228515625
46,2,17.391304347826086,55.38315525583649,0.9996989557810072,3.9276123046875
46,3,17.391304347826086,49.01482597440054,0.9987224565986395,3.93524169921875
46,4,17.391304347826086,42.89366116617007,0.9948416247862408,3.9417266845703125
46,5,17.391304347826086,36.8911054960087,0.9803919757166076,3.94012451171875
46,6,17.391304347826086,30.850921360788846,0.9317143928139504,3.9334615071614585
46,7,17.391304347826086,24.820132547862382,0.8020389077788286,3.9389474051339284
46,8,17.391304347826086,18.62606207632995,0.5645354848418712,3.9424896240234375
47,1,17.02127659574468,62.26611462147205,0.9999410041584421,3.85894775390625
47,2,17.02127659574468,55.481769740293245,0.999708443163789,3.8421630859375
47,3,17.02127659574468,49.117151074531016,0.9987456957035351,3.84674072265625
47,4,17.02127659574468,42.96756370033708,0.9948732377830964,3.851318359375
47,5,17.02127659574468,36.935067226441475,0.9805735688195991,3.85040283203125
47,6,17.02127659574468,30.987301071154214,0.9331671318234318,3.8421630859375
47,7,17.02127659574468,24.950502567948917,0.8061007974652964,3.8471766880580356
47,8,17.02127659574468,18.786037555230465,0.5684954809659255,3.8507461547851562
48,1,16.666666666666664,62.372151361304056,0.9999416550282038,3.765869140625
48,2,16.666666666666664,55.58710038064036,0.9997159810573037,3.75518798828125
48,3,16.666666666666664,49.22706013677369,0.9988135309872059,3.7572224934895835
