ÉtÉ@ÉCÉãñº, ñÑÇﬂçûÇ›ó¶,PSNR,SSIM,åÎÇËó¶
1,61.53846153846154,55.14449255987262,0.9983511391359006,19.88983154296875
1,61.53846153846154,55.14449255987262,0.9987083714752951,19.88983154296875
1,61.53846153846154,55.14449255987262,0.9994547788199376,19.88983154296875
1,61.53846153846154,55.14449255987262,0.9986933292439951,19.88983154296875
1,61.53846153846154,55.14449255987262,0.9989387785425919,19.88983154296875
1,61.53846153846154,55.14449255987262,0.9994113899416299,19.88983154296875
1,61.53846153846154,55.14449255987262,0.9988584602502701,19.88983154296875
1,57.14285714285714,55.56135234745628,0.9987246756415891,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9993668297873288,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9987138174981254,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9997412150749608,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9993831577214587,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9984904434001913,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9988196964063502,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9995056754439632,18.0694580078125
1,57.14285714285714,55.56135234745628,0.99880713362185,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9990303152195192,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9994599327080543,18.0694580078125
1,57.14285714285714,55.56135234745628,0.9989652096502797,18.0694580078125
1,53.333333333333336,55.97062408634499,0.9988371168589687,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9994239391942389,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9988320350769065,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9997668601153216,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9994408560277332,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9986257729004431,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9989213669061063,16.44439697265625
1,53.333333333333336,55.97062408634499,0.999554619980952,16.44439697265625
1,53.333333333333336,55.97062408634499,0.998924501644168,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9991170329784987,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9995109309376836,16.44439697265625
1,53.333333333333336,55.97062408634499,0.9990582983594777,16.44439697265625
1,50.0,56.35111154477573,0.998924811138183,15.06500244140625
1,50.0,56.35111154477573,0.9994790900231926,15.06500244140625
1,50.0,56.35111154477573,0.9989214453487739,15.06500244140625
1,50.0,56.35111154477573,0.9997831799415353,15.06500244140625
1,50.0,56.35111154477573,0.9994863898927819,15.06500244140625
1,50.0,56.35111154477573,0.9987446283493453,15.06500244140625
1,50.0,56.35111154477573,0.9990247474888809,15.06500244140625
1,50.0,56.35111154477573,0.9995904380906258,15.06500244140625
1,50.0,56.35111154477573,0.9989928855227806,15.06500244140625
1,50.0,56.35111154477573,0.9991945514579849,15.06500244140625
1,50.0,56.35111154477573,0.9995530609394029,15.06500244140625
1,50.0,56.35111154477573,0.9991195375283856,15.06500244140625
1,47.05882352941176,56.763323199317554,0.9990297454834369,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9995192187443614,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9990262184759762,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9998042481847353,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9995284628599177,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9988529928682234,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9991035750917675,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9996218055962531,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9990922139374051,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9992615358506659,13.70086669921875
1,47.05882352941176,56.763323199317554,0.9995856504103147,13.70086669921875
1,47.05882352941176,56.763323199317554,0.999214587856628,13.70086669921875
1,44.44444444444444,57.153229437238686,0.9991207222946881,12.5244140625
1,44.44444444444444,57.153229437238686,0.999555372665703,12.5244140625
1,44.44444444444444,57.153229437238686,0.9991134273901318,12.5244140625
1,44.44444444444444,57.153229437238686,0.9998172970308268,12.5244140625
1,44.44444444444444,57.153229437238686,0.9995653252527877,12.5244140625
1,44.44444444444444,57.153229437238686,0.9989551185808186,12.5244140625
1,44.44444444444444,57.153229437238686,0.9991834024240219,12.5244140625
1,44.44444444444444,57.153229437238686,0.99965954455216,12.5244140625
1,44.44444444444444,57.153229437238686,0.9991678771430677,12.5244140625
1,44.44444444444444,57.153229437238686,0.9993218068318098,12.5244140625
1,44.44444444444444,57.153229437238686,0.9996231469371146,12.5244140625
1,44.44444444444444,57.153229437238686,0.9992865968071488,12.5244140625
1,42.10526315789473,57.55310468713206,0.9991969740936086,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9996040350653639,11.4227294921875
1,42.10526315789473,57.55310468713206,0.999186417405822,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9998292166827918,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9996022452264348,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9990479797709967,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9992520251905628,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9996840985444018,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9992430699519623,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9993874517059144,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9996566052258243,11.4227294921875
1,42.10526315789473,57.55310468713206,0.9993438888325532,11.4227294921875
1,40.0,57.93489482576468,0.9992575863351966,10.46142578125
1,40.0,57.93489482576468,0.9996267450881974,10.46142578125
1,40.0,57.93489482576468,0.9992554534003564,10.46142578125
1,40.0,57.93489482576468,0.9998456775061126,10.46142578125
1,40.0,57.93489482576468,0.9996343846409245,10.46142578125
1,40.0,57.93489482576468,0.9991280961512546,10.46142578125
1,40.0,57.93489482576468,0.9993157566408364,10.46142578125
1,40.0,57.93489482576468,0.9997133963305523,10.46142578125
1,40.0,57.93489482576468,0.9993102214566297,10.46142578125
1,40.0,57.93489482576468,0.9994330145398289,10.46142578125
1,40.0,57.93489482576468,0.9996813167091567,10.46142578125
1,40.0,57.93489482576468,0.9993998976255695,10.46142578125
1,38.095238095238095,58.35979424123454,0.9993265792905153,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9996674332004774,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9993226617551921,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9998611698092867,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9996660778628086,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9992148305829212,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9993746045008638,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9997400245419429,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9993721448846978,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9994867197955138,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9997086606691312,9.48638916015625
1,38.095238095238095,58.35979424123454,0.9994588761718315,9.48638916015625
1,36.36363636363637,58.737616345177784,0.9993814188851733,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9996955411178914,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9993840387427058,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9998686923266676,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9996966558408052,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9992762424048368,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9994308494090558,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9997589828657573,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9994257639664196,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9995293455256073,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9997361736288428,8.69598388671875
1,36.36363636363637,58.737616345177784,0.9994988577414665,8.69598388671875
1,34.78260869565217,58.96202503566024,0.9994199753491061,8.258056640625
1,34.78260869565217,58.96202503566024,0.9997114720755759,8.258056640625
1,34.78260869565217,58.96202503566024,0.9994086772246483,8.258056640625
1,34.78260869565217,58.96202503566024,0.9998754364652284,8.258056640625
1,34.78260869565217,58.96202503566024,0.9997061083893869,8.258056640625
1,34.78260869565217,58.96202503566024,0.9993100238474073,8.258056640625
1,34.78260869565217,58.96202503566024,0.999455433510632,8.258056640625
1,34.78260869565217,58.96202503566024,0.9997717926859022,8.258056640625
1,34.78260869565217,58.96202503566024,0.9994573088320747,8.258056640625
1,34.78260869565217,58.96202503566024,0.9995538200174219,8.258056640625
1,34.78260869565217,58.96202503566024,0.9997484891560212,8.258056640625
1,34.78260869565217,58.96202503566024,0.999525567741656,8.258056640625
1,33.33333333333333,59.156499373626545,0.9994388672760119,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9997177446120954,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9994381629377251,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9998803896021498,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9997206061015206,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9993399418319042,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9994816159430485,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9997805810740118,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9994816003191618,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9995724265269815,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9997562957547462,7.89642333984375
1,33.33333333333333,59.156499373626545,0.9995501144843568,7.89642333984375
1,32.0,59.34078615001412,0.9994650383132747,7.568359375
1,32.0,59.34078615001412,0.9997319645734738,7.568359375
1,32.0,59.34078615001412,0.9994557587945496,7.568359375
1,32.0,59.34078615001412,0.9998848483273196,7.568359375
1,32.0,59.34078615001412,0.999733394806547,7.568359375
1,32.0,59.34078615001412,0.9993711800386667,7.568359375
1,32.0,59.34078615001412,0.9995033575328418,7.568359375
1,32.0,59.34078615001412,0.9997916520428929,7.568359375
1,32.0,59.34078615001412,0.9994953097747331,7.568359375
1,32.0,59.34078615001412,0.9995879446521254,7.568359375
1,32.0,59.34078615001412,0.9997686931353813,7.568359375
1,32.0,59.34078615001412,0.9995659763919449,7.568359375
1,30.76923076923077,59.519533387711164,0.9994911611185808,7.26318359375
1,30.76923076923077,59.519533387711164,0.9997475965378094,7.26318359375
1,30.76923076923077,59.519533387711164,0.9994821685921352,7.26318359375
1,30.76923076923077,59.519533387711164,0.9998899921193621,7.26318359375
1,30.76923076923077,59.519533387711164,0.9997452552432025,7.26318359375
1,30.76923076923077,59.519533387711164,0.9993933016076367,7.26318359375
1,30.76923076923077,59.519533387711164,0.9995223936054133,7.26318359375
1,30.76923076923077,59.519533387711164,0.9998024753214508,7.26318359375
1,30.76923076923077,59.519533387711164,0.9995211901531812,7.26318359375
1,30.76923076923077,59.519533387711164,0.9996020453406835,7.26318359375
1,30.76923076923077,59.519533387711164,0.9997772536886989,7.26318359375
1,30.76923076923077,59.519533387711164,0.9995877265472899,7.26318359375
1,29.629629629629626,59.69739133435905,0.9995048414617654,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9997540943719293,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9995054709089694,6.97174072265625
1,29.629629629629626,59.69739133435905,0.999895194810089,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9997547965361164,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9994256343622469,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9995401839699752,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9998098118313502,6.97174072265625
1,29.629629629629626,59.69739133435905,0.99954551941424,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9996156705569325,6.97174072265625
1,29.629629629629626,59.69739133435905,0.999784801429873,6.97174072265625
1,29.629629629629626,59.69739133435905,0.9996010465099444,6.97174072265625
1,28.57142857142857,59.86008922928664,0.999529463035801,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9997580264876091,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9995223229931924,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9998983978961439,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9997627672884497,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9994416766207139,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9995586311235976,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9998170174545542,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9995546644989869,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9996317127832598,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9997946905642328,6.71539306640625
1,28.57142857142857,59.86008922928664,0.9996165182824162,6.71539306640625
1,27.586206896551722,60.02604340056162,0.9995437785170624,6.463623046875
1,27.586206896551722,60.02604340056162,0.9997754758653553,6.463623046875
1,27.586206896551722,60.02604340056162,0.9995421223625136,6.463623046875
1,27.586206896551722,60.02604340056162,0.9999015562077164,6.463623046875
1,27.586206896551722,60.02604340056162,0.9997744063724775,6.463623046875
1,27.586206896551722,60.02604340056162,0.9994648508947052,6.463623046875
1,27.586206896551722,60.02604340056162,0.9995740792806084,6.463623046875
1,27.586206896551722,60.02604340056162,0.9998220411454428,6.463623046875
1,27.586206896551722,60.02604340056162,0.9995765535018717,6.463623046875
1,27.586206896551722,60.02604340056162,0.9996469283828249,6.463623046875
1,27.586206896551722,60.02604340056162,0.9998020669982168,6.463623046875
1,27.586206896551722,60.02604340056162,0.9996266660360532,6.463623046875
1,26.666666666666668,60.18261929195181,0.9995588620823769,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9997773783744126,6.2347412109375
1,26.666666666666668,60.18261929195181,0.999551497661476,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9999057603651405,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9997783859737097,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9994803371085126,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9995899252173839,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9998294981559355,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9995954033489995,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9996597926815131,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9998075198729662,6.2347412109375
1,26.666666666666668,60.18261929195181,0.9996492505581575,6.2347412109375
1,25.806451612903224,60.33953856626006,0.9995740533186266,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9997860135191335,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9995767423717522,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9999090425808859,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9997874936057746,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9995045336798337,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9996040028078315,6.01348876953125
1,25.806451612903224,60.33953856626006,0.999836718261379,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9996079341107782,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9996699578815569,6.01348876953125
1,25.806451612903224,60.33953856626006,0.9998139798611447,6.01348876953125
1,25.806451612903224,60.33953856626006,0.999659171041307,6.01348876953125
1,25.0,60.484073995253205,0.9995825745855018,5.816650390625
1,25.0,60.484073995253205,0.9998117432645074,5.816650390625
1,25.0,60.484073995253205,0.9995730147306713,5.816650390625
1,25.0,60.484073995253205,0.9999106325657365,5.816650390625
1,25.0,60.484073995253205,0.9998012280966014,5.816650390625
1,25.0,60.484073995253205,0.9995074494729767,5.816650390625
1,25.0,60.484073995253205,0.9996184713524134,5.816650390625
1,25.0,60.484073995253205,0.9998419144517433,5.816650390625
1,25.0,60.484073995253205,0.999623280247313,5.816650390625
1,25.0,60.484073995253205,0.9996848512561524,5.816650390625
1,25.0,60.484073995253205,0.9998328167984558,5.816650390625
1,25.0,60.484073995253205,0.9996616857084555,5.816650390625
1,24.242424242424242,60.63004960608555,0.9996046087204161,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9998053236853214,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9995974002971334,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9999139465364464,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9998024381380085,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9995275058804324,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9996300072847141,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9998452792151585,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9996309297324779,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9996936518176328,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9998263797339019,5.6243896484375
1,24.242424242424242,60.63004960608555,0.9996784371788956,5.6243896484375
1,23.52941176470588,60.77378952652274,0.9996159940884629,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9998099845385985,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9996190431839674,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9999179385689466,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9998088376628769,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9995478399701041,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9996418454398228,5.4412841796875
1,23.52941176470588,60.77378952652274,0.999851723337867,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9996401625729368,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9997028332904779,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9998292572505734,5.4412841796875
1,23.52941176470588,60.77378952652274,0.9996907687408559,5.4412841796875
1,22.857142857142858,60.90609729477248,0.9996273404432244,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9998147583804419,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9996223935715927,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9999201544287866,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9998125324561095,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9995612776815114,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9996510298769267,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9998551150585026,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9996528352544232,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9997102426381668,5.27801513671875
1,22.857142857142858,60.90609729477248,0.999834450094061,5.27801513671875
1,22.857142857142858,60.90609729477248,0.9996997412007038,5.27801513671875
1,22.22222222222222,61.02704304365734,0.9996379495314791,5.133056640625
1,22.22222222222222,61.02704304365734,0.9998194220825906,5.133056640625
1,22.22222222222222,61.02704304365734,0.9996368660300052,5.133056640625
1,22.22222222222222,61.02704304365734,0.9999214963880837,5.133056640625
1,22.22222222222222,61.02704304365734,0.9998163562940252,5.133056640625
1,22.22222222222222,61.02704304365734,0.99957176925885,5.133056640625
1,22.22222222222222,61.02704304365734,0.9996601671374084,5.133056640625
1,22.22222222222222,61.02704304365734,0.9998575491630207,5.133056640625
1,22.22222222222222,61.02704304365734,0.9996637488873849,5.133056640625
1,22.22222222222222,61.02704304365734,0.9997178286315206,5.133056640625
1,22.22222222222222,61.02704304365734,0.9998439468371342,5.133056640625
1,22.22222222222222,61.02704304365734,0.9996988615132649,5.133056640625
1,21.62162162162162,61.15810141409786,0.9996502053612866,4.98046875
1,21.62162162162162,61.15810141409786,0.9998264023232395,4.98046875
1,21.62162162162162,61.15810141409786,0.9996449332319449,4.98046875
1,21.62162162162162,61.15810141409786,0.9999244519395336,4.98046875
1,21.62162162162162,61.15810141409786,0.9998220338118752,4.98046875
1,21.62162162162162,61.15810141409786,0.9995879116396272,4.98046875
1,21.62162162162162,61.15810141409786,0.9996742150029735,4.98046875
1,21.62162162162162,61.15810141409786,0.9998626085701297,4.98046875
1,21.62162162162162,61.15810141409786,0.9996656764882973,4.98046875
1,21.62162162162162,61.15810141409786,0.9997304837147738,4.98046875
1,21.62162162162162,61.15810141409786,0.9998456573652227,4.98046875
1,21.62162162162162,61.15810141409786,0.9997161767476967,4.98046875
1,21.052631578947366,61.28364049464521,0.9996566515684656,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9998281345110982,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9996585571520844,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9999254547298733,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9998277137124759,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9995974134128955,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9996803236161025,4.83856201171875
1,21.052631578947366,61.28364049464521,0.999864931023866,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9996792327419851,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9997336709008134,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9998499707972404,4.83856201171875
1,21.052631578947366,61.28364049464521,0.9997260506145925,4.83856201171875
1,20.51282051282051,61.39882999827911,0.9996683710440067,4.7119140625
1,20.51282051282051,61.39882999827911,0.9998300140037185,4.7119140625
1,20.51282051282051,61.39882999827911,0.9996698193241842,4.7119140625
1,20.51282051282051,61.39882999827911,0.9999277137457997,4.7119140625
1,20.51282051282051,61.39882999827911,0.9998338531844603,4.7119140625
1,20.51282051282051,61.39882999827911,0.9996064399348661,4.7119140625
1,20.51282051282051,61.39882999827911,0.9996922733119378,4.7119140625
1,20.51282051282051,61.39882999827911,0.9998711737221012,4.7119140625
1,20.51282051282051,61.39882999827911,0.9996876350872604,4.7119140625
1,20.51282051282051,61.39882999827911,0.9997398138905754,4.7119140625
1,20.51282051282051,61.39882999827911,0.9998517868691789,4.7119140625
1,20.51282051282051,61.39882999827911,0.9997293322324575,4.7119140625
1,20.0,61.520049592926284,0.9996731023558767,4.58221435546875
1,20.0,61.520049592926284,0.9998433102828106,4.58221435546875
1,20.0,61.520049592926284,0.9996743004632482,4.58221435546875
1,20.0,61.520049592926284,0.9999306429648868,4.58221435546875
1,20.0,61.520049592926284,0.999834576510562,4.58221435546875
1,20.0,61.520049592926284,0.9996191253356,4.58221435546875
1,20.0,61.520049592926284,0.9996985370659633,4.58221435546875
1,20.0,61.520049592926284,0.9998730842038419,4.58221435546875
1,20.0,61.520049592926284,0.9996958946013842,4.58221435546875
1,20.0,61.520049592926284,0.9997472181574856,4.58221435546875
1,20.0,61.520049592926284,0.9998556165591125,4.58221435546875
1,20.0,61.520049592926284,0.9997342355937782,4.58221435546875
1,19.51219512195122,61.63285969702318,0.999685188632964,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9998446028609206,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9996808476357305,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9999326402973889,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9998389156698573,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9996282544895567,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9997045669755747,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9998772282504481,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9997014945526566,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9997531300738733,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9998597267962087,4.4647216796875
1,19.51219512195122,61.63285969702318,0.9997374496027722,4.4647216796875
1,19.047619047619047,61.74563074182149,0.999691177558012,4.35028076171875
1,19.047619047619047,61.74563074182149,0.9998423557710102,4.35028076171875
1,19.047619047619047,61.74563074182149,0.9996866527837223,4.35028076171875
1,19.047619047619047,61.74563074182149,0.999933514091885,4.35028076171875
